,class_number,is_rong,is_new,is_active,online_dur,cust_age,sex,offer_type,month_charge,arpu,avg_flow,month_flow,flow_trend,trmnl_kind,thrmonth_avgarpu,arpu_trend,trmnl_month,is_contract,agr_exp_date,callll_dur,calling_dur,called_dur,roamcall_dur,call_dur_avg,calling_dur_avg,called_dur_avg,roamcall_dur_avg,thrmon_call_trend,thrmon_calling_trend,thrmon_called_trend,thrmon_roamcall_trend,calling_flow,is_zeroflow,is_highflow,is_flow_over,flow_rate,predict,target,prob
367,0,0,0,1,31,40,1,0,694,1140,0.0,0.0,0.0,0,1140.0,1.0,1601,0,23800,98.7,36.7,62.0,0.0,100.7,38.7,0.0,0.0,0.980139027,0.9483204129999999,0.0,0.0,0.37183384,1,0,0,0.0,0,0,[9.99779155e-01 2.20845204e-04]
854,0,0,0,1,24,61,0,0,1342,1640,0.469662666,1.408987999,3.0,1,1640.0,1.0,464,0,23800,346.3,40.3,32.0,0.0,391.8,54.8,63.0,0.0,0.8838693209999999,0.73540146,0.507936508,0.0,0.11637308699999999,1,0,0,0.070605469,0,0,[9.99943809e-01 5.61906935e-05]
484,0,2,0,1,38,44,0,0,22708,13334,117.7590008,352.7595453,2.995605797,2,13175.0,1.012068311,88,0,11,2714.0,30.0,9.0,2623.0,2840.0,39.0,0.0,0.0,0.955633803,0.7692307690000001,0.0,0.0,0.011053795,0,0,0,0.34422493,0,0,[0.99555899 0.00444101]
627,0,0,0,1,37,53,1,0,203,1740,27.18780835,81.23746014,2.9880106210000004,2,1740.0,1.0,91,0,23800,2326.7,79.7,80.0,2167.0,2502.3,170.3,163.0,0.0,0.929824561,0.467997651,0.49079754600000003,0.0,0.034254524,0,0,1,1.015771484,0,0,[9.99865648e-01 1.34351969e-04]
79,0,2,0,1,94,48,1,0,20273,6944,67.12065665,176.9228392,2.635892555,2,6869.333333,1.010869565,326,0,-23,1097.0,95.0,41.0,70.0,1160.2,107.0,0.0,0.0,0.945526633,0.887850467,0.0,0.0,0.08659981800000001,0,0,0,0.442526855,1,1,[0.34898134 0.65101866]
339,0,0,0,1,36,0,2,0,7997,5808,34.52936141,103.26156230000001,2.9905436460000003,2,4536.0,1.28042328,113,0,23800,2572.8,144.8,53.0,0.0,2610.5,173.5,0.0,0.0,0.985558322,0.834582133,0.0,0.0,0.056281095,0,0,1,2.0,0,0,[9.99449551e-01 5.50448807e-04]
933,0,0,0,1,37,0,2,0,4007,4919,2.5033264159999997,4.9833707810000005,1.990699554,1,2837.666667,1.733466463,1180,0,23800,2978.2,169.0,26.2,2916.6,3424.1,471.9,119.2,0.0,0.869776,0.358126722,0.219798658,0.0,0.056745685,1,0,0,0.247167969,0,0,[9.99479936e-01 5.20064048e-04]
218,0,2,0,1,36,35,1,0,16760,5110,40.72359212,122.1707764,3.0,1,4662.0,1.096096096,1159,0,388,3392.0,22.0,0.0,3366.0,3394.0,24.0,0.0,0.0,0.999410725,0.916666667,0.0,0.0,0.006485849,0,0,0,0.101886393,0,0,[0.9891338 0.0108662]
542,0,0,0,1,89,39,0,0,12351,6893,147.8818264,443.64547919999995,3.0,1,3670.0,1.878201635,463,0,23800,10005.0,82.0,98.0,0.0,10588.0,281.0,482.0,0.0,0.944937665,0.291814947,0.20331950199999999,0.0,0.008195902,0,0,0,1.0,0,0,[0.86873649 0.13126351]
606,0,0,0,1,82,52,1,0,19662,7096,173.39649359999999,182.20788000000002,1.050816405,2,6844.0,1.036820573,89,0,23800,38872.7,38203.7,214.0,455.0,41663.9,38580.9,631.0,2480.0,0.933006752,0.9902231420000001,0.339144216,0.183467742,0.9827899790000001,0,0,0,0.023357991,0,0,[0.98983951 0.01016049]
752,0,0,0,1,61,53,0,0,6733,7724,140.82313380000002,422.4685898,2.9999942369999997,2,4511.333333,1.712132407,93,0,23800,3890.6,176.6,101.0,3591.0,4309.6,459.6,236.0,0.0,0.9027752,0.384247171,0.427966102,0.0,0.045391456,0,0,1,2.0,0,0,[0.99878648 0.00121352]
265,0,0,0,1,30,34,0,0,2307,4788,89.03807704,267.1142311,3.0,1,3379.0,1.416987274,112,0,23800,2892.0,6.0,11.0,0.0,2905.9,15.9,15.0,0.0,0.995216628,0.377358491,0.7333333329999999,0.0,0.002074689,0,0,1,13.35869141,0,0,[9.99676793e-01 3.23206945e-04]
781,4,0,0,1,24,60,0,0,2616,9880,235.67077059999997,661.5485878,2.8070879810000005,2,5449.666667,1.812954921,142,0,23800,3068.1,25.0,17.1,3000.1,3420.1,25.0,0.0,0.0,0.897079033,1.0,0.0,0.0,0.008148365,0,1,1,13.14207031,0,0,[0.99628777 0.00371223]
187,0,2,0,1,47,0,2,0,21070,6852,925.0628572999999,2571.062618,2.779338288,2,6835.333333,1.002438311,291,0,2,4744.8,57.8,65.0,4349.0,5745.8,158.8,116.0,4780.0,0.8257857909999999,0.36397984899999997,0.560344828,0.909832636,0.012181757,0,1,1,1.25547123,1,1,[0.00133663 0.99866337]
777,0,0,0,1,27,69,0,0,2342,1140,0.0,0.0,0.0,2,1140.0,1.0,497,0,23800,105.0,38.0,67.0,0.0,117.0,40.0,77.0,0.0,0.897435897,0.95,0.87012987,0.0,0.36190476200000005,1,0,0,0.0,0,0,[9.99934969e-01 6.50314831e-05]
37,0,0,0,1,63,46,1,0,6466,2885,138.6995195,413.6097269,2.982055947,2,1937.6666670000002,1.48890418,508,0,23800,10269.0,152.0,82.0,10035.0,10459.0,180.0,196.0,0.0,0.981833827,0.8444444440000001,0.41836734700000006,0.0,0.014801831000000001,0,1,0,0.9334860290000001,0,1,[0.99775793 0.00224207]
559,0,2,0,1,52,0,2,0,11361,11600,613.0658232000001,1795.5961940000002,2.9288799439999997,2,11600.0,1.0,118,0,21,12241.2,273.2,323.0,11617.0,12996.2,385.5,821.7,0.0,0.941906096,0.708690013,0.39308750200000003,0.0,0.022318072999999997,0,1,1,1.753852844,0,0,[0.99003833 0.00996167]
308,0,0,0,1,74,55,1,0,9352,5281,38.22981199,114.68943600000001,3.0,2,3693.666667,1.429744608,115,0,23800,4048.9,26.9,5.0,3957.0,4086.6,41.6,0.0,0.0,0.990774727,0.646634615,0.0,0.0,0.00664378,0,0,1,2.0,0,0,[9.99518085e-01 4.81915003e-04]
894,0,2,0,1,38,43,0,0,19120,3185,8.926554044,26.77966213,3.0,2,3185.0,1.0,133,0,23800,500.0,47.0,3.0,450.0,570.0,92.0,28.0,0.0,0.8771929820000001,0.510869565,0.107142857,0.0,0.094,0,0,0,0.033491211,0,0,[9.99165768e-01 8.34231613e-04]
435,0,2,0,1,20,45,1,0,19567,9116,829.8352025,2489.071891,2.9994773460000004,2,5222.666667,1.745468471,102,0,23800,1610.1,100.5,82.6,1602.1,1664.1,113.5,104.6,0.0,0.967550027,0.885462555,0.789674952,0.0,0.062418483,0,1,1,2.430785179,0,0,[0.99655347 0.00344653]
729,0,0,0,1,52,55,1,0,2574,2381,13.34077263,39.81868744,2.984736233,2,2715.333333,0.876872084,589,0,23800,7042.2,109.2,241.0,6536.0,7761.4,284.4,523.0,6756.0,0.907336305,0.383966245,0.46080305899999996,0.967436353,0.015506518,0,0,1,1.999755859,0,0,[9.99053754e-01 9.46245896e-04]
294,0,2,0,1,45,59,0,0,37963,13983,971.9006882000001,2915.702065,3.0,2,7969.666667,1.754527584,665,0,23800,17338.0,39.0,34.0,17257.0,17473.0,96.0,112.0,0.0,0.992273794,0.40625,0.303571429,0.0,0.002249394,0,1,1,2.8477306369999997,0,0,[0.99781948 0.00218052]
182,0,0,0,1,50,54,1,0,1350980,1000,708.9335537000001,1942.375039,2.739854855,1,4129.0,0.242189392,513,0,-26,5153.9,44.9,0.0,5115.3,6188.8,52.8,0.0,0.0,0.8327785679999999,0.850378788,0.0,0.0,0.008711849,0,1,1,2.053325195,1,1,[0.00147015 0.99852985]
930,0,0,0,1,39,64,0,0,1,4945,0.023480732999999997,0.066774368,2.843794,0,2661.666667,1.857858485,1125,0,23800,479.0,284.0,192.0,0.0,550.0,340.0,206.0,0.0,0.8709090909999999,0.835294118,0.932038835,0.0,0.592901879,1,0,0,0.0034179690000000003,0,0,[9.99835186e-01 1.64814288e-04]
502,0,0,0,1,44,39,0,0,97258,50900,68.61862659,205.1695757,2.9899982830000003,2,51580.0,0.9868165959999999,91,0,23800,2909.5,93.2,44.3,2897.5,3055.1,104.3,0.0,0.0,0.952341986,0.893576222,0.0,0.0,0.032032995,0,0,0,0.050124884,0,0,[0.99160501 0.00839499]
915,2,0,0,1,43,23,1,0,-1,4480,80.60241667,198.972929,2.468572745,2,3287.0,1.362944935,354,0,23800,3399.0,29.0,79.0,3238.0,3891.0,138.6,262.4,0.0,0.873554356,0.20923520899999998,0.301067073,0.0,0.008531921,0,0,1,9.955664063,0,0,[9.99564696e-01 4.35303698e-04]
131,0,2,0,1,40,50,0,0,24340,16162,1541.3002490000001,3851.8393969999997,2.499084392,2,9403.333333,1.718752216,120,0,11,16637.7,221.7,175.0,16238.0,18781.5,235.9,0.0,0.0,0.885855762,0.9398050020000001,0.0,0.0,0.013325159,0,1,1,1.7991548880000001,0,1,[0.98433547 0.01566453]
399,0,0,0,1,49,50,1,0,-1,5557,111.56325749999999,245.5325089,2.2008366759999998,2,3371.0,1.6484722630000002,118,0,23800,26204.5,7.5,28.0,26169.0,26919.4,38.4,109.0,0.0,0.9734429440000001,0.1953125,0.256880734,0.0,0.00028621,0,0,1,12.28764648,0,0,[0.997924 0.002076]
185,0,0,0,1,63,28,0,0,10124,9800,2.208639145,6.625917435,3.0,1,9800.0,1.0,189,0,23800,1607.9,22.4,7.5,1595.9,1943.5,188.1,177.4,1631.4,0.827321842,0.119085593,0.042277339000000004,0.9782395490000001,0.013931215,1,0,0,0.332666016,1,1,[0.1509058 0.8490942]
432,0,0,0,1,40,69,1,0,8730,8698,157.6968133,473.0904398,3.0,2,5406.0,1.608953015,116,0,23800,17521.0,197.0,80.0,4999.0,18093.0,608.0,241.0,0.0,0.968385563,0.324013158,0.331950207,0.0,0.01124365,0,0,1,2.0,0,0,[0.99878956 0.00121044]
312,0,0,0,1,45,0,2,0,16199,13230,7.365515708999999,22.09654713,3.0,1,13230.0,1.0,1041,0,23800,4516.9,19.0,10.9,29.9,4563.1,62.3,0.0,76.1,0.989875304,0.304975923,0.0,0.392904074,0.004206425,0,0,0,0.021591187,0,0,[0.9981102 0.0018898]
479,0,2,0,1,37,34,1,0,13047,6231,0.309839249,0.9295177459999999,3.0,1,5958.333333,1.045762238,1212,0,388,22.2,0.2,0.0,22.2,23.2,1.2,0.0,0.0,0.956896552,0.166666667,0.0,0.0,0.009009009,1,0,0,0.0011657710000000001,0,0,[0.99876274 0.00123726]
206,0,2,0,1,44,53,1,0,11051,4163,280.5958942,841.7876825,3.0,2,4163.0,1.0,95,0,4,7052.2,122.2,28.0,3379.0,7054.2,124.2,0.0,0.0,0.999716481,0.98389694,0.0,0.0,0.017327926,0,1,0,0.822200775,0,0,[0.99297313 0.00702687]
605,0,2,0,1,35,35,0,0,11362,2330,228.6805652,685.780304,2.998856957,2,3948.666667,0.590072598,195,0,23800,5156.1,89.7,117.4,5003.4,5526.1,214.7,361.4,0.0,0.933045005,0.41779226799999997,0.324847814,0.0,0.01739687,0,1,1,1.14315918,0,0,[0.9908818 0.0091182]
197,0,0,0,1,34,79,0,0,11774,3980,6.054305394,18.03661728,2.9791389930000003,2,2891.666667,1.376368876,509,0,23800,1229.0,219.0,82.0,929.0,1512.0,411.0,171.0,0.0,0.812830688,0.532846715,0.479532164,0.0,0.178193653,0,0,0,0.9027832029999999,1,1,[0.0012224 0.9987776]
281,0,2,0,1,36,48,1,0,29438,17000,240.5617523,720.3775873,2.9945641,2,17000.0,1.0,94,0,23800,5502.0,54.0,43.0,5405.0,5538.0,77.0,0.0,5439.0,0.993499458,0.7012987009999999,0.0,0.993748851,0.009814613,0,1,0,0.48034440100000003,0,0,[0.98812379 0.01187621]
514,0,0,0,1,40,46,0,0,3058,1140,0.0,0.0,0.0,0,1140.0,1.0,307,0,23800,38.0,11.0,27.0,0.0,40.0,13.0,0.0,0.0,0.95,0.846153846,0.0,0.0,0.289473684,1,0,0,0.0,0,0,[9.99851645e-01 1.48355354e-04]
557,0,2,0,1,31,33,0,0,7652,2003,0.489828428,1.4109525680000001,2.8805036389999996,0,3799.666667,0.527151505,91,0,23800,297.3,14.3,9.0,56.0,315.6,23.6,0.0,0.0,0.942015209,0.605932203,0.0,0.0,0.048099563,1,0,0,0.001254069,0,0,[0.99775724 0.00224276]
986,0,0,0,1,27,40,1,0,914,3652,0.0,0.0,0.0,1,2109.0,1.7316263630000002,776,0,23800,84.1,17.9,66.2,83.1,97.9,25.8,0.0,94.9,0.8590398370000001,0.69379845,0.0,0.875658588,0.212841855,1,0,0,0.0,0,0,[9.99816227e-01 1.83772997e-04]
532,0,0,0,1,46,0,2,0,106671,1500,0.7408145270000001,2.163012505,2.919776039,1,1500.0,1.0,209,0,23800,570.0,3.0,0.0,0.0,602.0,8.0,0.0,0.0,0.946843854,0.375,0.0,0.0,0.005263158,1,0,0,0.005415039,0,0,[0.99577087 0.00422913]
653,0,2,0,1,19,31,1,0,40024,17134,1283.208486,3849.6254590000003,3.0,2,9027.666667,1.897943359,647,0,23800,9721.9,139.9,192.0,9372.0,10520.5,359.5,771.0,0.0,0.92409106,0.38915159899999996,0.24902723699999998,0.0,0.014390191,0,1,1,1.558484554,0,0,[0.60947048 0.39052952]
108,2,0,0,1,58,49,1,0,30262,21422,396.7147392,1190.144217,3.0,2,9632.333333,2.223967886,97,0,23800,4296.0,77.0,241.0,3978.0,4740.3,226.3,536.0,0.0,0.906271755,0.34025629700000004,0.449626866,0.0,0.01792365,0,1,1,59.51162109,0,1,[0.98130735 0.01869265]
547,0,2,0,1,38,23,1,0,23343,15883,157.8360831,354.0322475,2.243037464,2,8069.666667,1.9682349540000001,148,0,23800,15209.9,124.5,206.4,14820.9,16104.9,392.9,569.0,15452.5,0.9444268509999999,0.316874523,0.362741652,0.959126355,0.008185458,0,0,0,0.346171379,0,0,[0.80843505 0.19156495]
179,0,0,0,1,43,61,1,0,6385,3430,13.61131541,40.83394623,3.0,2,3430.0,1.0,223,0,23800,929.6,30.6,38.0,861.0,1116.0,94.0,161.0,0.0,0.83297491,0.325531915,0.236024845,0.0,0.032917384,0,0,0,0.204213867,1,1,[0.00300838 0.99699162]
47,0,0,0,1,48,55,1,0,1641,1330,2.587316195,7.761948586,3.0,1,1330.0,1.0,1175,0,23800,2823.0,11.0,27.0,0.0,2897.4,40.4,72.0,0.0,0.974321806,0.272277228,0.375,0.0,0.0038965640000000004,1,0,0,0.391503906,0,1,[9.99939155e-01 6.08445487e-05]
710,0,0,0,1,35,31,1,0,7542,3900,0.0,0.0,0.0,0,3900.0,1.0,113,0,23800,82.2,47.2,35.0,0.0,90.2,48.2,0.0,0.0,0.911308204,0.979253112,0.0,0.0,0.574209246,1,0,0,0.0,0,0,[9.99707781e-01 2.92218809e-04]
302,0,0,0,1,32,35,0,0,1515,1748,34.86117649,104.56559370000001,2.999485509,2,1342.666667,1.3018867920000001,449,0,23800,4764.0,47.0,124.0,2144.0,4805.0,70.0,0.0,0.0,0.991467222,0.671428571,0.0,0.0,0.009865659,0,0,1,5.231201172,0,0,[9.99853367e-01 1.46632879e-04]
211,0,0,0,1,46,52,1,0,5785,7386,131.0059751,393.0179253,3.0,2,3728.666667,1.9808689430000002,811,0,23800,6211.0,3.0,21.0,6180.0,6214.0,0.0,0.0,0.0,0.999517219,0.0,0.0,0.0,0.00048301400000000003,0,0,1,19.65610352,0,0,[9.99813841e-01 1.86158544e-04]
562,0,0,0,1,32,50,0,0,4850,5640,60.30443382,180.0719366,2.9860480430000003,2,2640.0,2.136363636,216,0,23800,542.1,25.1,1.0,0.0,575.7,51.7,3.0,0.0,0.9416362690000001,0.48549323,0.333333333,0.0,0.04630142,0,0,0,0.290486391,0,0,[0.99749583 0.00250417]
29,0,2,0,1,41,48,1,0,27804,13494,309.7045587,886.6498823,2.8628893489999996,2,7510.333333,1.796724513,122,0,23800,10410.0,368.1,45.9,10307.3,10539.0,419.1,0.0,0.0,0.98775975,0.878310666,0.0,0.0,0.035360231,0,1,0,0.739043783,1,1,[0.00625986 0.99374014]
234,0,0,0,1,42,47,1,0,7550,6200,219.72759280000002,659.0952997,2.999601877,2,5866.666667,1.056818182,114,0,6,13892.0,32.0,12.0,13848.0,13912.0,34.0,0.0,0.0,0.9985623920000001,0.9411764709999999,0.0,0.0,0.0023034839999999997,0,1,1,1.648564453,0,0,[0.9966791 0.0033209]
183,0,2,0,1,38,43,1,0,6243,4944,304.6545916,750.6187143,2.463835226,2,4954.0,0.9979814290000001,121,0,388,1468.9,32.9,69.0,0.0,1774.1,43.1,0.0,0.0,0.8279691109999999,0.763341067,0.0,0.0,0.022397713,0,1,0,0.625549316,1,1,[0.06701631 0.93298369]
746,0,0,0,1,52,17,1,0,2703,9483,171.6681623,515.004487,3.0,2,4977.0,1.9053646780000002,137,0,23800,2157.0,93.0,154.0,0.0,2387.2,199.3,277.9,0.0,0.903569035,0.466633216,0.554156171,0.0,0.043115438,0,1,1,25.75605469,0,0,[0.99899445 0.00100555]
702,0,0,0,1,27,41,0,0,1344,1140,0.013136864,0.030749321,2.340689655,0,1140.0,1.0,122,0,23800,323.5,60.5,262.0,0.0,354.3,76.3,276.0,0.0,0.913068021,0.792922674,0.9492753620000001,0.0,0.187017002,1,0,0,0.0015625,0,0,[9.99919738e-01 8.02617892e-05]
134,0,2,0,1,69,34,1,0,8526,2448,1.8977518080000002,5.693255424,3.0,1,2204.666667,1.110371938,600,0,23800,1444.7,20.7,18.0,0.0,1651.3,99.3,146.0,0.0,0.874886453,0.208459215,0.123287671,0.0,0.014328233999999999,1,0,0,0.009552409,0,1,[0.98717293 0.01282707]
531,0,0,0,1,30,41,1,0,1221,1230,14.42455928,43.27367783,3.0,2,1372.0,0.8965014579999999,122,0,23800,504.4,1.0,1.4,503.4,532.7,27.3,0.0,527.7,0.946874413,0.036630037000000004,0.0,0.953951109,0.001982554,0,0,1,2.163916016,0,0,[9.99865152e-01 1.34847575e-04]
638,0,0,0,1,30,30,1,0,4196,1440,24.02821604,72.08464813,3.0,1,1286.666667,1.1191709840000001,106,0,23800,2473.4,29.4,33.0,0.0,2666.2,142.2,113.0,0.0,0.927687345,0.206751055,0.292035398,0.0,0.011886472,0,0,1,3.607666016,0,0,[9.99224701e-01 7.75299076e-04]
677,0,0,0,1,34,40,0,0,5536,2768,86.46850872,257.35837940000005,2.976324944,2,2293.666667,1.2068013370000001,111,0,23800,2215.7,35.7,7.0,2104.6,2415.0,108.6,82.4,0.0,0.91747412,0.328729282,0.084951456,0.0,0.01611229,0,0,1,1.1699041190000001,0,0,[9.99709101e-01 2.90898640e-04]
176,0,0,0,1,179,52,0,0,5285,1900,0.0,0.0,0.0,1,1564.0,1.21483376,443,0,23800,5.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.833333333,0.833333333,0.0,0.0,1.0,1,0,0,0.0,1,1,[0.01434983 0.98565017]
192,0,2,0,1,53,26,0,0,31362,10213,23.93240579,61.80964184,2.582675657,2,8089.0,1.262578811,479,0,23800,2333.0,141.0,123.0,4.0,2848.5,384.5,338.0,0.0,0.8190275579999999,0.36671001299999995,0.363905325,0.0,0.060437205,0,0,0,0.060373305999999995,1,1,[0.00223811 0.99776189]
320,0,2,0,1,45,51,1,0,17715,4276,367.364364,1102.093092,3.0,2,4200.666667,1.017933661,90,0,4,33107.9,132.1,135.8,32832.0,33471.5,439.2,192.3,33193.6,0.9891370270000001,0.300774135,0.706188248,0.989106334,0.003989984,0,1,0,0.9785490040000001,0,0,[0.98878443 0.01121557]
529,0,0,0,1,40,81,1,0,6165,1976,351.0682348,1053.204704,3.0,2,1292.0,1.529411765,114,0,23800,2337.7,36.7,66.0,0.0,2467.9,42.9,0.0,0.0,0.947242595,0.855477855,0.0,0.0,0.015699192,0,1,0,1.0,0,0,[0.97244316 0.02755684]
876,0,0,0,1,44,45,1,0,1254,2202,22.82180723,59.40749073,2.603101943,2,2143.666667,1.027211942,185,0,23800,2526.0,48.0,39.0,2425.0,2872.5,168.5,116.0,2583.5,0.879373368,0.284866469,0.336206897,0.938649119,0.019002375,0,0,1,2.971630859,0,0,[9.99928318e-01 7.16823276e-05]
156,0,2,0,1,44,43,1,0,12522,2034,0.0,0.0,0.0,1,2528.666667,0.804376483,654,0,23800,51.0,9.0,42.0,0.0,60.0,11.0,0.0,0.0,0.85,0.818181818,0.0,0.0,0.176470588,1,0,0,0.0,1,1,[0.08450343 0.91549657]
